starttime	seconds	ctime	dtime	ttime	wait
Sun Nov 29 09:34:13 2015	1448786053	64	72	136	72
Sun Nov 29 09:33:17 2015	1448785997	60	76	136	76
Sun Nov 29 09:33:22 2015	1448786002	57	79	136	79
Sun Nov 29 09:33:08 2015	1448785988	63	73	136	73
Sun Nov 29 09:33:20 2015	1448786000	58	77	136	77
Sun Nov 29 09:35:38 2015	1448786138	61	75	136	75
Sun Nov 29 09:33:09 2015	1448785989	61	75	136	75
Sun Nov 29 09:36:23 2015	1448786183	62	74	136	73
Sun Nov 29 09:33:27 2015	1448786007	61	75	136	75
Sun Nov 29 09:34:01 2015	1448786041	60	76	136	76
Sun Nov 29 09:33:17 2015	1448785997	58	78	136	78
Sun Nov 29 09:33:29 2015	1448786009	60	76	136	76
Sun Nov 29 09:36:49 2015	1448786209	61	75	136	75
Sun Nov 29 09:37:30 2015	1448786250	58	77	136	77
Sun Nov 29 09:33:16 2015	1448785996	59	77	136	77
Sun Nov 29 09:33:14 2015	1448785994	62	74	136	74
Sun Nov 29 09:37:20 2015	1448786240	63	73	136	72
Sun Nov 29 09:33:33 2015	1448786013	64	72	136	72
Sun Nov 29 09:33:12 2015	1448785992	57	79	136	77
Sun Nov 29 09:36:40 2015	1448786200	60	76	136	75
Sun Nov 29 09:33:27 2015	1448786007	62	74	136	74
Sun Nov 29 09:33:11 2015	1448785991	59	77	136	77
Sun Nov 29 09:35:35 2015	1448786135	65	71	136	71
Sun Nov 29 09:33:04 2015	1448785984	60	76	136	76
Sun Nov 29 09:33:05 2015	1448785985	59	77	136	77
Sun Nov 29 09:35:23 2015	1448786123	62	74	136	74
Sun Nov 29 09:33:19 2015	1448785999	58	78	136	78
Sun Nov 29 09:35:37 2015	1448786137	58	78	136	78
Sun Nov 29 09:33:06 2015	1448785986	65	71	136	71
Sun Nov 29 09:33:19 2015	1448785999	60	77	136	73
Sun Nov 29 09:37:32 2015	1448786252	61	75	136	75
Sun Nov 29 09:37:33 2015	1448786253	58	78	136	78
Sun Nov 29 09:35:34 2015	1448786134	62	74	136	74
Sun Nov 29 09:33:07 2015	1448785987	62	74	136	74
Sun Nov 29 09:33:19 2015	1448785999	58	78	136	76
Sun Nov 29 09:33:31 2015	1448786011	64	72	136	72
Sun Nov 29 09:37:30 2015	1448786250	62	74	136	73
Sun Nov 29 09:33:20 2015	1448786000	62	74	136	74
Sun Nov 29 09:35:53 2015	1448786153	58	78	136	78
Sun Nov 29 09:34:13 2015	1448786053	61	75	136	75
Sun Nov 29 09:34:35 2015	1448786075	60	76	136	76
Sun Nov 29 09:35:23 2015	1448786123	59	77	136	76
Sun Nov 29 09:36:30 2015	1448786190	60	76	136	76
Sun Nov 29 09:35:33 2015	1448786133	58	79	136	79
Sun Nov 29 09:35:32 2015	1448786132	61	76	136	75
Sun Nov 29 09:34:10 2015	1448786050	53	83	136	83
Sun Nov 29 09:34:09 2015	1448786049	60	77	136	77
Sun Nov 29 09:33:14 2015	1448785994	64	72	136	72
Sun Nov 29 09:35:53 2015	1448786153	57	79	136	79
Sun Nov 29 09:34:03 2015	1448786043	58	78	136	78
Sun Nov 29 09:35:09 2015	1448786109	62	75	136	75
Sun Nov 29 09:35:48 2015	1448786148	60	76	136	75
Sun Nov 29 09:35:25 2015	1448786125	60	76	136	76
Sun Nov 29 09:34:42 2015	1448786082	61	76	136	76
Sun Nov 29 09:33:23 2015	1448786003	62	74	136	74
Sun Nov 29 09:33:42 2015	1448786022	64	72	136	72
Sun Nov 29 09:34:14 2015	1448786054	60	76	136	76
Sun Nov 29 09:33:06 2015	1448785986	58	78	136	78
Sun Nov 29 09:33:51 2015	1448786031	60	76	136	76
Sun Nov 29 09:34:25 2015	1448786065	62	75	136	75
Sun Nov 29 09:33:25 2015	1448786005	61	75	136	75
Sun Nov 29 09:33:43 2015	1448786023	57	79	136	79
Sun Nov 29 09:33:17 2015	1448785997	58	78	136	78
Sun Nov 29 09:35:25 2015	1448786125	62	74	136	73
Sun Nov 29 09:33:17 2015	1448785997	62	74	136	74
Sun Nov 29 09:33:29 2015	1448786009	60	76	136	76
Sun Nov 29 09:33:13 2015	1448785993	61	75	136	75
Sun Nov 29 09:34:35 2015	1448786075	57	79	136	79
Sun Nov 29 09:33:29 2015	1448786009	63	74	136	74
Sun Nov 29 09:33:14 2015	1448785994	61	76	136	76
Sun Nov 29 09:36:57 2015	1448786217	64	73	136	72
Sun Nov 29 09:33:13 2015	1448785993	60	76	136	76
Sun Nov 29 09:34:00 2015	1448786040	60	76	136	76
Sun Nov 29 09:33:12 2015	1448785992	62	74	136	74
Sun Nov 29 09:33:14 2015	1448785994	60	76	136	76
Sun Nov 29 09:34:13 2015	1448786053	61	75	136	75
Sun Nov 29 09:37:17 2015	1448786237	60	77	136	76
Sun Nov 29 09:34:35 2015	1448786075	59	77	136	77
Sun Nov 29 09:33:36 2015	1448786016	61	76	136	76
Sun Nov 29 09:33:34 2015	1448786014	62	74	136	74
Sun Nov 29 09:33:12 2015	1448785992	54	82	136	82
Sun Nov 29 09:33:09 2015	1448785989	56	81	136	81
Sun Nov 29 09:34:22 2015	1448786062	58	78	136	78
Sun Nov 29 09:33:24 2015	1448786004	61	76	136	75
Sun Nov 29 09:33:10 2015	1448785990	58	79	136	78
Sun Nov 29 09:33:19 2015	1448785999	63	73	136	72
Sun Nov 29 09:34:25 2015	1448786065	60	77	136	76
Sun Nov 29 09:33:23 2015	1448786003	60	77	136	76
Sun Nov 29 09:33:31 2015	1448786011	58	78	137	78
Sun Nov 29 09:36:27 2015	1448786187	63	73	137	73
Sun Nov 29 09:35:47 2015	1448786147	58	79	137	79
Sun Nov 29 09:36:25 2015	1448786185	58	79	137	78
Sun Nov 29 09:33:23 2015	1448786003	60	77	137	77
Sun Nov 29 09:33:12 2015	1448785992	62	75	137	75
Sun Nov 29 09:35:49 2015	1448786149	59	78	137	78
Sun Nov 29 09:33:28 2015	1448786008	59	77	137	77
Sun Nov 29 09:34:08 2015	1448786048	59	78	137	77
Sun Nov 29 09:34:04 2015	1448786044	64	73	137	73
Sun Nov 29 09:35:04 2015	1448786104	61	76	137	75
Sun Nov 29 09:34:13 2015	1448786053	58	79	137	78
Sun Nov 29 09:33:38 2015	1448786018	61	76	137	73
Sun Nov 29 09:36:57 2015	1448786217	58	79	137	77
Sun Nov 29 09:33:25 2015	1448786005	62	74	137	74
Sun Nov 29 09:33:36 2015	1448786016	61	75	137	75
Sun Nov 29 09:33:36 2015	1448786016	60	76	137	76
Sun Nov 29 09:33:08 2015	1448785988	60	76	137	76
Sun Nov 29 09:33:20 2015	1448786000	59	78	137	77
Sun Nov 29 09:33:16 2015	1448785996	57	79	137	79
Sun Nov 29 09:34:14 2015	1448786054	64	73	137	73
Sun Nov 29 09:33:10 2015	1448785990	62	74	137	74
Sun Nov 29 09:33:09 2015	1448785989	59	77	137	77
Sun Nov 29 09:34:08 2015	1448786048	61	76	137	75
Sun Nov 29 09:35:44 2015	1448786144	60	77	137	77
Sun Nov 29 09:34:24 2015	1448786064	61	75	137	75
Sun Nov 29 09:34:39 2015	1448786079	59	78	137	78
Sun Nov 29 09:33:17 2015	1448785997	59	77	137	77
Sun Nov 29 09:36:42 2015	1448786202	63	74	137	74
Sun Nov 29 09:35:22 2015	1448786122	58	79	137	74
Sun Nov 29 09:33:17 2015	1448785997	61	75	137	75
Sun Nov 29 09:33:24 2015	1448786004	61	76	137	75
Sun Nov 29 09:33:28 2015	1448786008	59	77	137	77
Sun Nov 29 09:37:33 2015	1448786253	61	76	137	75
Sun Nov 29 09:33:20 2015	1448786000	59	78	137	78
Sun Nov 29 09:35:35 2015	1448786135	57	80	137	78
Sun Nov 29 09:33:04 2015	1448785984	57	80	137	79
Sun Nov 29 09:33:36 2015	1448786016	61	76	137	75
Sun Nov 29 09:34:12 2015	1448786052	61	76	137	76
Sun Nov 29 09:35:38 2015	1448786138	60	76	137	76
Sun Nov 29 09:33:10 2015	1448785990	64	73	137	72
Sun Nov 29 09:37:31 2015	1448786251	61	75	137	75
Sun Nov 29 09:33:18 2015	1448785998	59	77	137	77
Sun Nov 29 09:34:35 2015	1448786075	59	78	137	78
Sun Nov 29 09:35:35 2015	1448786135	60	76	137	76
Sun Nov 29 09:33:59 2015	1448786039	58	79	137	79
Sun Nov 29 09:33:16 2015	1448785996	61	76	137	76
Sun Nov 29 09:33:23 2015	1448786003	61	76	137	76
Sun Nov 29 09:33:10 2015	1448785990	62	75	137	75
Sun Nov 29 09:33:12 2015	1448785992	61	76	137	76
Sun Nov 29 09:36:30 2015	1448786190	62	75	137	74
Sun Nov 29 09:33:07 2015	1448785987	58	79	137	79
Sun Nov 29 09:37:29 2015	1448786249	61	76	137	76
Sun Nov 29 09:33:56 2015	1448786036	59	78	137	78
Sun Nov 29 09:33:10 2015	1448785990	59	78	137	78
Sun Nov 29 09:34:59 2015	1448786099	61	76	137	76
Sun Nov 29 09:33:03 2015	1448785983	63	74	137	74
Sun Nov 29 09:35:48 2015	1448786148	63	73	137	73
Sun Nov 29 09:35:50 2015	1448786150	62	75	137	75
Sun Nov 29 09:35:06 2015	1448786106	59	78	137	75
Sun Nov 29 09:33:41 2015	1448786021	61	75	137	75
Sun Nov 29 09:33:34 2015	1448786014	64	73	137	73
Sun Nov 29 09:33:09 2015	1448785989	61	76	137	76
Sun Nov 29 09:33:10 2015	1448785990	61	76	137	76
Sun Nov 29 09:33:20 2015	1448786000	62	75	137	75
Sun Nov 29 09:36:13 2015	1448786173	62	75	137	73
Sun Nov 29 09:33:17 2015	1448785997	63	74	137	74
Sun Nov 29 09:33:22 2015	1448786002	59	78	137	78
Sun Nov 29 09:33:12 2015	1448785992	63	74	137	74
Sun Nov 29 09:35:31 2015	1448786131	61	76	137	76
Sun Nov 29 09:35:21 2015	1448786121	63	74	137	74
Sun Nov 29 09:35:47 2015	1448786147	57	79	137	79
Sun Nov 29 09:33:43 2015	1448786023	61	76	137	76
Sun Nov 29 09:35:08 2015	1448786108	62	75	137	75
Sun Nov 29 09:36:50 2015	1448786210	59	78	137	78
Sun Nov 29 09:35:46 2015	1448786146	61	76	137	76
Sun Nov 29 09:34:11 2015	1448786051	61	76	137	76
Sun Nov 29 09:37:03 2015	1448786223	60	77	137	77
Sun Nov 29 09:33:05 2015	1448785985	60	77	137	77
Sun Nov 29 09:37:09 2015	1448786229	61	76	137	76
Sun Nov 29 09:35:39 2015	1448786139	61	76	137	76
Sun Nov 29 09:33:18 2015	1448785998	58	79	137	79
Sun Nov 29 09:33:20 2015	1448786000	60	76	137	76
Sun Nov 29 09:33:23 2015	1448786003	60	77	137	77
Sun Nov 29 09:35:34 2015	1448786134	64	73	137	73
Sun Nov 29 09:33:16 2015	1448785996	58	79	137	79
Sun Nov 29 09:33:20 2015	1448786000	59	78	137	78
Sun Nov 29 09:33:27 2015	1448786007	60	77	137	77
Sun Nov 29 09:34:17 2015	1448786057	61	76	137	76
Sun Nov 29 09:33:09 2015	1448785989	60	77	137	77
Sun Nov 29 09:33:25 2015	1448786005	60	77	137	76
Sun Nov 29 09:33:23 2015	1448786003	58	79	137	79
Sun Nov 29 09:35:28 2015	1448786128	65	72	137	72
Sun Nov 29 09:33:31 2015	1448786011	57	80	137	80
Sun Nov 29 09:35:33 2015	1448786133	61	76	137	76
Sun Nov 29 09:35:08 2015	1448786108	61	76	137	76
Sun Nov 29 09:33:07 2015	1448785987	59	78	137	78
Sun Nov 29 09:34:13 2015	1448786053	61	76	137	76
Sun Nov 29 09:33:03 2015	1448785983	60	77	137	77
Sun Nov 29 09:34:42 2015	1448786082	66	71	137	71
Sun Nov 29 09:37:48 2015	1448786268	62	75	137	75
Sun Nov 29 09:33:19 2015	1448785999	61	76	137	76
Sun Nov 29 09:33:37 2015	1448786017	62	76	137	76
Sun Nov 29 09:35:22 2015	1448786122	61	76	137	76
Sun Nov 29 09:34:22 2015	1448786062	58	79	137	79
Sun Nov 29 09:34:36 2015	1448786076	61	76	137	75
Sun Nov 29 09:35:35 2015	1448786135	61	76	137	76
Sun Nov 29 09:35:34 2015	1448786134	57	80	137	80
Sun Nov 29 09:35:33 2015	1448786133	59	78	137	78
Sun Nov 29 09:34:51 2015	1448786091	61	76	137	76
Sun Nov 29 09:34:12 2015	1448786052	62	76	137	76
Sun Nov 29 09:36:50 2015	1448786210	61	76	137	76
Sun Nov 29 09:34:25 2015	1448786065	58	79	137	79
Sun Nov 29 09:33:09 2015	1448785989	57	80	137	77
Sun Nov 29 09:35:35 2015	1448786135	61	76	137	76
Sun Nov 29 09:34:10 2015	1448786050	57	80	137	80
Sun Nov 29 09:36:25 2015	1448786185	58	79	137	79
Sun Nov 29 09:34:12 2015	1448786052	62	75	137	75
Sun Nov 29 09:37:27 2015	1448786247	61	76	137	76
Sun Nov 29 09:34:06 2015	1448786046	58	79	137	79
Sun Nov 29 09:35:10 2015	1448786110	62	75	137	75
Sun Nov 29 09:33:33 2015	1448786013	62	75	137	75
Sun Nov 29 09:35:48 2015	1448786148	59	78	137	78
Sun Nov 29 09:34:14 2015	1448786054	61	76	137	76
Sun Nov 29 09:33:26 2015	1448786006	59	78	137	78
Sun Nov 29 09:34:05 2015	1448786045	62	75	137	75
Sun Nov 29 09:33:07 2015	1448785987	60	77	137	77
Sun Nov 29 09:33:24 2015	1448786004	66	71	137	71
Sun Nov 29 09:33:20 2015	1448786000	60	77	137	77
Sun Nov 29 09:35:08 2015	1448786108	62	76	137	75
Sun Nov 29 09:35:04 2015	1448786104	59	78	137	78
Sun Nov 29 09:34:02 2015	1448786042	58	79	137	79
Sun Nov 29 09:34:14 2015	1448786054	60	77	137	77
Sun Nov 29 09:34:35 2015	1448786075	60	77	137	77
Sun Nov 29 09:33:11 2015	1448785991	66	71	137	71
Sun Nov 29 09:33:08 2015	1448785988	54	84	137	83
Sun Nov 29 09:36:28 2015	1448786188	60	77	137	77
Sun Nov 29 09:35:34 2015	1448786134	62	75	137	75
Sun Nov 29 09:35:50 2015	1448786150	61	76	137	74
Sun Nov 29 09:33:24 2015	1448786004	64	73	137	73
Sun Nov 29 09:33:23 2015	1448786003	60	77	137	77
Sun Nov 29 09:34:00 2015	1448786040	61	76	137	76
Sun Nov 29 09:33:26 2015	1448786006	58	79	137	79
Sun Nov 29 09:37:06 2015	1448786226	61	77	137	76
Sun Nov 29 09:33:12 2015	1448785992	59	78	137	78
Sun Nov 29 09:33:41 2015	1448786021	62	76	137	76
Sun Nov 29 09:35:53 2015	1448786153	61	77	137	77
Sun Nov 29 09:37:32 2015	1448786252	57	80	137	80
Sun Nov 29 09:33:14 2015	1448785994	62	76	137	75
Sun Nov 29 09:35:23 2015	1448786123	64	74	137	74
Sun Nov 29 09:33:30 2015	1448786010	60	77	137	77
Sun Nov 29 09:34:00 2015	1448786040	62	75	137	75
Sun Nov 29 09:35:25 2015	1448786125	63	75	137	74
Sun Nov 29 09:33:19 2015	1448785999	62	76	137	76
Sun Nov 29 09:33:31 2015	1448786011	60	78	137	77
Sun Nov 29 09:35:50 2015	1448786150	61	76	137	76
Sun Nov 29 09:35:32 2015	1448786132	58	80	137	80
Sun Nov 29 09:34:14 2015	1448786054	61	77	137	76
Sun Nov 29 09:33:17 2015	1448785997	57	81	137	81
Sun Nov 29 09:35:53 2015	1448786153	60	77	137	77
Sun Nov 29 09:33:29 2015	1448786009	58	79	138	79
Sun Nov 29 09:37:15 2015	1448786235	60	77	138	77
Sun Nov 29 09:33:06 2015	1448785986	61	76	138	76
Sun Nov 29 09:35:31 2015	1448786131	61	77	138	76
Sun Nov 29 09:33:27 2015	1448786007	61	76	138	76
Sun Nov 29 09:33:43 2015	1448786023	61	76	138	76
Sun Nov 29 09:33:07 2015	1448785987	59	79	138	79
Sun Nov 29 09:35:39 2015	1448786139	57	81	138	81
Sun Nov 29 09:33:08 2015	1448785988	61	77	138	77
Sun Nov 29 09:33:18 2015	1448785998	62	76	138	76
Sun Nov 29 09:33:20 2015	1448786000	61	76	138	76
Sun Nov 29 09:33:12 2015	1448785992	58	80	138	80
Sun Nov 29 09:35:38 2015	1448786138	61	76	138	76
Sun Nov 29 09:33:09 2015	1448785989	62	76	138	76
Sun Nov 29 09:35:00 2015	1448786100	61	77	138	77
Sun Nov 29 09:35:33 2015	1448786133	58	80	138	80
Sun Nov 29 09:33:09 2015	1448785989	58	79	138	79
Sun Nov 29 09:34:49 2015	1448786089	62	76	138	76
Sun Nov 29 09:33:15 2015	1448785995	57	80	138	80
Sun Nov 29 09:33:29 2015	1448786009	61	76	138	76
Sun Nov 29 09:33:03 2015	1448785983	58	79	138	79
Sun Nov 29 09:33:29 2015	1448786009	60	77	138	77
Sun Nov 29 09:33:20 2015	1448786000	63	75	138	75
Sun Nov 29 09:33:26 2015	1448786006	60	78	138	78
Sun Nov 29 09:33:14 2015	1448785994	58	80	138	80
Sun Nov 29 09:35:09 2015	1448786109	62	76	138	76
Sun Nov 29 09:36:47 2015	1448786207	62	76	138	76
Sun Nov 29 09:33:30 2015	1448786010	60	77	138	77
Sun Nov 29 09:33:33 2015	1448786013	58	79	138	79
Sun Nov 29 09:36:50 2015	1448786210	58	80	138	80
Sun Nov 29 09:33:23 2015	1448786003	60	77	138	77
Sun Nov 29 09:34:25 2015	1448786065	60	77	138	75
Sun Nov 29 09:33:18 2015	1448785998	60	78	138	78
Sun Nov 29 09:34:05 2015	1448786045	61	76	138	76
Sun Nov 29 09:36:58 2015	1448786218	58	80	138	80
Sun Nov 29 09:36:13 2015	1448786173	63	75	138	75
Sun Nov 29 09:33:32 2015	1448786012	58	80	138	80
Sun Nov 29 09:36:34 2015	1448786194	61	77	138	77
Sun Nov 29 09:33:20 2015	1448786000	60	78	138	78
Sun Nov 29 09:35:22 2015	1448786122	61	77	138	77
Sun Nov 29 09:35:19 2015	1448786119	62	76	138	76
Sun Nov 29 09:33:15 2015	1448785995	59	79	138	79
Sun Nov 29 09:34:49 2015	1448786089	63	75	138	74
Sun Nov 29 09:37:16 2015	1448786236	61	77	138	77
Sun Nov 29 09:35:35 2015	1448786135	61	77	138	77
Sun Nov 29 09:33:12 2015	1448785992	57	81	138	81
Sun Nov 29 09:33:19 2015	1448785999	60	77	138	77
Sun Nov 29 09:35:40 2015	1448786140	61	77	138	76
Sun Nov 29 09:36:21 2015	1448786181	65	73	138	73
Sun Nov 29 09:34:26 2015	1448786066	59	79	138	79
Sun Nov 29 09:33:23 2015	1448786003	62	76	138	76
Sun Nov 29 09:33:19 2015	1448785999	64	74	138	74
Sun Nov 29 09:33:31 2015	1448786011	61	77	138	77
Sun Nov 29 09:33:24 2015	1448786004	60	78	138	78
Sun Nov 29 09:33:12 2015	1448785992	57	81	138	81
Sun Nov 29 09:36:19 2015	1448786179	60	78	138	77
Sun Nov 29 09:35:23 2015	1448786123	61	76	138	76
Sun Nov 29 09:33:18 2015	1448785998	61	77	138	77
Sun Nov 29 09:35:22 2015	1448786122	60	78	138	77
Sun Nov 29 09:33:05 2015	1448785985	62	76	138	76
Sun Nov 29 09:33:20 2015	1448786000	60	78	138	78
Sun Nov 29 09:35:26 2015	1448786126	60	78	138	78
Sun Nov 29 09:33:37 2015	1448786017	63	75	138	75
Sun Nov 29 09:33:19 2015	1448785999	64	74	138	74
Sun Nov 29 09:35:49 2015	1448786149	62	76	138	76
Sun Nov 29 09:33:19 2015	1448785999	59	79	138	79
Sun Nov 29 09:33:04 2015	1448785984	60	78	138	78
Sun Nov 29 09:33:31 2015	1448786011	61	77	138	77
Sun Nov 29 09:33:04 2015	1448785984	58	80	138	80
Sun Nov 29 09:33:14 2015	1448785994	61	77	138	77
Sun Nov 29 09:33:11 2015	1448785991	60	78	138	78
Sun Nov 29 09:33:16 2015	1448785996	62	76	138	75
Sun Nov 29 09:35:23 2015	1448786123	61	77	138	77
Sun Nov 29 09:33:22 2015	1448786002	62	77	138	77
Sun Nov 29 09:33:08 2015	1448785988	61	77	138	77
Sun Nov 29 09:33:22 2015	1448786002	61	77	138	77
Sun Nov 29 09:33:22 2015	1448786002	62	77	138	77
Sun Nov 29 09:35:23 2015	1448786123	62	77	138	76
Sun Nov 29 09:33:12 2015	1448785992	60	78	138	78
Sun Nov 29 09:37:01 2015	1448786221	61	77	138	76
Sun Nov 29 09:33:10 2015	1448785990	59	79	138	79
Sun Nov 29 09:33:04 2015	1448785984	65	73	138	73
Sun Nov 29 09:33:02 2015	1448785982	60	78	138	78
Sun Nov 29 09:35:22 2015	1448786122	65	73	138	73
Sun Nov 29 09:37:29 2015	1448786249	64	75	138	74
Sun Nov 29 09:33:14 2015	1448785994	58	80	138	80
Sun Nov 29 09:33:18 2015	1448785998	60	78	138	78
Sun Nov 29 09:34:18 2015	1448786058	62	76	138	76
Sun Nov 29 09:35:25 2015	1448786125	61	77	138	77
Sun Nov 29 09:35:19 2015	1448786119	59	79	138	79
Sun Nov 29 09:34:39 2015	1448786079	62	76	138	76
Sun Nov 29 09:34:09 2015	1448786049	60	78	138	78
Sun Nov 29 09:33:35 2015	1448786015	61	77	138	76
Sun Nov 29 09:33:05 2015	1448785985	64	74	138	74
Sun Nov 29 09:36:50 2015	1448786210	62	76	138	76
Sun Nov 29 09:34:08 2015	1448786048	60	78	138	78
Sun Nov 29 09:33:09 2015	1448785989	58	81	138	81
Sun Nov 29 09:33:12 2015	1448785992	66	72	138	71
Sun Nov 29 09:34:07 2015	1448786047	60	78	138	78
Sun Nov 29 09:36:31 2015	1448786191	61	77	138	77
Sun Nov 29 09:33:13 2015	1448785993	62	76	138	76
Sun Nov 29 09:33:02 2015	1448785982	62	76	138	76
Sun Nov 29 09:34:59 2015	1448786099	57	81	138	81
Sun Nov 29 09:35:43 2015	1448786143	61	77	138	77
Sun Nov 29 09:34:54 2015	1448786094	65	73	138	73
Sun Nov 29 09:33:16 2015	1448785996	57	81	138	81
Sun Nov 29 09:34:56 2015	1448786096	62	77	138	77
Sun Nov 29 09:34:20 2015	1448786060	56	82	138	82
Sun Nov 29 09:34:16 2015	1448786056	59	79	138	79
Sun Nov 29 09:33:24 2015	1448786004	62	76	138	76
Sun Nov 29 09:33:13 2015	1448785993	62	77	138	77
Sun Nov 29 09:35:30 2015	1448786130	58	80	138	80
Sun Nov 29 09:33:19 2015	1448785999	62	76	138	76
Sun Nov 29 09:33:08 2015	1448785988	58	80	138	80
Sun Nov 29 09:35:39 2015	1448786139	57	81	138	81
Sun Nov 29 09:33:14 2015	1448785994	61	78	138	78
Sun Nov 29 09:34:39 2015	1448786079	61	77	138	75
Sun Nov 29 09:33:22 2015	1448786002	60	78	138	78
Sun Nov 29 09:34:52 2015	1448786092	62	77	138	77
Sun Nov 29 09:36:19 2015	1448786179	62	77	138	77
Sun Nov 29 09:34:14 2015	1448786054	61	78	138	78
Sun Nov 29 09:33:23 2015	1448786003	58	80	138	80
Sun Nov 29 09:36:27 2015	1448786187	57	81	138	81
Sun Nov 29 09:34:52 2015	1448786092	61	77	138	77
Sun Nov 29 09:33:12 2015	1448785992	58	81	138	80
Sun Nov 29 09:35:08 2015	1448786108	66	72	138	72
Sun Nov 29 09:33:18 2015	1448785998	61	77	138	77
Sun Nov 29 09:33:24 2015	1448786004	59	79	138	79
Sun Nov 29 09:33:16 2015	1448785996	63	75	138	75
Sun Nov 29 09:33:30 2015	1448786010	61	78	138	78
Sun Nov 29 09:33:29 2015	1448786009	60	78	138	78
Sun Nov 29 09:33:22 2015	1448786002	65	74	138	74
Sun Nov 29 09:35:33 2015	1448786133	58	80	138	80
Sun Nov 29 09:37:17 2015	1448786237	61	78	138	77
Sun Nov 29 09:33:16 2015	1448785996	59	80	138	80
Sun Nov 29 09:37:29 2015	1448786249	65	73	138	73
Sun Nov 29 09:33:16 2015	1448785996	59	80	138	79
Sun Nov 29 09:34:42 2015	1448786082	60	78	138	78
Sun Nov 29 09:34:14 2015	1448786054	63	75	138	75
Sun Nov 29 09:37:01 2015	1448786221	58	81	138	81
Sun Nov 29 09:33:13 2015	1448785993	58	81	138	81
Sun Nov 29 09:33:28 2015	1448786008	60	79	138	79
Sun Nov 29 09:35:21 2015	1448786121	61	77	138	77
Sun Nov 29 09:33:05 2015	1448785985	60	78	138	78
Sun Nov 29 09:33:07 2015	1448785987	53	85	138	85
Sun Nov 29 09:35:08 2015	1448786108	62	77	138	76
Sun Nov 29 09:33:10 2015	1448785990	61	77	138	77
Sun Nov 29 09:37:17 2015	1448786237	60	79	138	79
Sun Nov 29 09:33:31 2015	1448786011	60	78	138	78
Sun Nov 29 09:33:15 2015	1448785995	58	80	139	80
Sun Nov 29 09:33:40 2015	1448786020	56	82	139	82
Sun Nov 29 09:33:04 2015	1448785984	57	81	139	81
Sun Nov 29 09:33:30 2015	1448786010	61	78	139	78
Sun Nov 29 09:33:11 2015	1448785991	59	80	139	79
Sun Nov 29 09:33:51 2015	1448786031	61	77	139	77
Sun Nov 29 09:33:14 2015	1448785994	63	76	139	76
Sun Nov 29 09:33:18 2015	1448785998	61	77	139	76
Sun Nov 29 09:33:15 2015	1448785995	59	80	139	80
Sun Nov 29 09:37:20 2015	1448786240	59	80	139	79
Sun Nov 29 09:33:26 2015	1448786006	61	78	139	78
Sun Nov 29 09:34:35 2015	1448786075	62	76	139	75
Sun Nov 29 09:33:04 2015	1448785984	60	79	139	79
Sun Nov 29 09:34:14 2015	1448786054	57	81	139	81
Sun Nov 29 09:33:20 2015	1448786000	62	77	139	77
Sun Nov 29 09:33:29 2015	1448786009	58	81	139	81
Sun Nov 29 09:33:26 2015	1448786006	61	78	139	78
Sun Nov 29 09:33:14 2015	1448785994	61	78	139	78
Sun Nov 29 09:33:43 2015	1448786023	56	82	139	82
Sun Nov 29 09:33:35 2015	1448786015	60	78	139	78
Sun Nov 29 09:35:44 2015	1448786144	62	77	139	77
Sun Nov 29 09:33:02 2015	1448785982	60	78	139	78
Sun Nov 29 09:34:25 2015	1448786065	60	78	139	78
Sun Nov 29 09:35:19 2015	1448786119	61	78	139	78
Sun Nov 29 09:34:35 2015	1448786075	58	81	139	81
Sun Nov 29 09:34:09 2015	1448786049	62	77	139	77
Sun Nov 29 09:34:26 2015	1448786066	62	76	139	76
Sun Nov 29 09:33:04 2015	1448785984	60	79	139	79
Sun Nov 29 09:36:34 2015	1448786194	61	77	139	77
Sun Nov 29 09:37:08 2015	1448786228	61	77	139	77
Sun Nov 29 09:37:13 2015	1448786233	60	79	139	79
Sun Nov 29 09:33:14 2015	1448785994	62	77	139	77
Sun Nov 29 09:33:11 2015	1448785991	61	78	139	77
Sun Nov 29 09:36:59 2015	1448786219	62	77	139	77
Sun Nov 29 09:33:08 2015	1448785988	64	74	139	74
Sun Nov 29 09:34:02 2015	1448786042	58	80	139	80
Sun Nov 29 09:33:12 2015	1448785992	60	79	139	79
Sun Nov 29 09:34:48 2015	1448786088	62	76	139	76
Sun Nov 29 09:37:26 2015	1448786246	58	81	139	81
Sun Nov 29 09:33:04 2015	1448785984	61	77	139	77
Sun Nov 29 09:36:21 2015	1448786181	61	78	139	78
Sun Nov 29 09:34:52 2015	1448786092	61	78	139	78
Sun Nov 29 09:34:44 2015	1448786084	62	76	139	76
Sun Nov 29 09:33:25 2015	1448786005	62	76	139	76
Sun Nov 29 09:36:45 2015	1448786205	57	81	139	81
Sun Nov 29 09:33:05 2015	1448785985	60	78	139	78
Sun Nov 29 09:33:43 2015	1448786023	60	79	139	78
Sun Nov 29 09:37:31 2015	1448786251	61	78	139	78
Sun Nov 29 09:33:16 2015	1448785996	66	73	139	73
Sun Nov 29 09:33:12 2015	1448785992	57	82	139	82
Sun Nov 29 09:37:23 2015	1448786243	65	74	139	74
Sun Nov 29 09:35:48 2015	1448786148	58	81	139	81
Sun Nov 29 09:33:41 2015	1448786021	58	81	139	81
